gene	List1	List10	List11	List2	List3	List4	List5	List6	List7	List8	List9	maic_score	contributors
noise16776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233399616074385	0.0	1.2233399616074385	CATEGORY8: List8
noise15674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233399516074386	0.0	1.2233399516074386	CATEGORY8: List8
noise2663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233399416074384	0.0	1.2233399416074384	CATEGORY8: List8
noise5285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233399216074385	0.0	1.2233399216074385	CATEGORY8: List8
noise10448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233399116074384	0.0	1.2233399116074384	CATEGORY8: List8
noise16942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233398916074385	0.0	1.2233398916074385	CATEGORY8: List8
noise10284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233398816074386	0.0	1.2233398816074386	CATEGORY8: List8
noise16551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233398616074385	0.0	1.2233398616074385	CATEGORY8: List8
noise13588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233398516074385	0.0	1.2233398516074385	CATEGORY8: List8
noise4179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233398416074386	0.0	1.2233398416074386	CATEGORY8: List8
noise16985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233398316074384	0.0	1.2233398316074384	CATEGORY8: List8
noise3148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233398216074385	0.0	1.2233398216074385	CATEGORY8: List8
noise10531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233398016074384	0.0	1.2233398016074384	CATEGORY8: List8
noise11091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397916074384	0.0	1.2233397916074384	CATEGORY8: List8
noise13627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397816074385	0.0	1.2233397816074385	CATEGORY8: List8
noise936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397716074386	0.0	1.2233397716074386	CATEGORY8: List8
noise12988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397616074384	0.0	1.2233397616074384	CATEGORY8: List8
noise14372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397516074385	0.0	1.2233397516074385	CATEGORY8: List8
noise11918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397416074385	0.0	1.2233397416074385	CATEGORY8: List8
noise4102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397316074386	0.0	1.2233397316074386	CATEGORY8: List8
entity548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397216074384	0.0	1.2233397216074384	CATEGORY8: List8
noise14295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397116074385	0.0	1.2233397116074385	CATEGORY8: List8
noise17804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233397016074385	0.0	1.2233397016074385	CATEGORY8: List8
noise5528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233396916074384	0.0	1.2233396916074384	CATEGORY8: List8
noise18369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233396816074384	0.0	1.2233396816074384	CATEGORY8: List8
noise18626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233396716074385	0.0	1.2233396716074385	CATEGORY8: List8
noise1057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233396416074385	0.0	1.2233396416074385	CATEGORY8: List8
noise18622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233396216074386	0.0	1.2233396216074386	CATEGORY8: List8
noise15912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233396016074385	0.0	1.2233396016074385	CATEGORY8: List8
noise12194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395916074385	0.0	1.2233395916074385	CATEGORY8: List8
noise16096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395816074384	0.0	1.2233395816074384	CATEGORY8: List8
entity620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395716074384	0.0	1.2233395716074384	CATEGORY8: List8
noise16434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395616074385	0.0	1.2233395616074385	CATEGORY8: List8
entity215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395516074386	0.0	1.2233395516074386	CATEGORY8: List8
noise18226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395416074384	0.0	1.2233395416074384	CATEGORY8: List8
noise8521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395316074385	0.0	1.2233395316074385	CATEGORY8: List8
noise8491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395216074385	0.0	1.2233395216074385	CATEGORY8: List8
noise8729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395116074386	0.0	1.2233395116074386	CATEGORY8: List8
noise8100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233395016074384	0.0	1.2233395016074384	CATEGORY8: List8
noise959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233394816074386	0.0	1.2233394816074386	CATEGORY8: List8
noise13399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233394716074384	0.0	1.2233394716074384	CATEGORY8: List8
noise18493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233394616074384	0.0	1.2233394616074384	CATEGORY8: List8
noise4537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233394516074385	0.0	1.2233394516074385	CATEGORY8: List8
noise12697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233394416074386	0.0	1.2233394416074386	CATEGORY8: List8
noise463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233394316074384	0.0	1.2233394316074384	CATEGORY8: List8
entity120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233394216074385	0.0	1.2233394216074385	CATEGORY8: List8
noise10003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233394016074386	0.0	1.2233394016074386	CATEGORY8: List8
noise8151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393916074384	0.0	1.2233393916074384	CATEGORY8: List8
noise278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393716074386	0.0	1.2233393716074386	CATEGORY8: List8
noise16799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393616074384	0.0	1.2233393616074384	CATEGORY8: List8
noise16014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393516074385	0.0	1.2233393516074385	CATEGORY8: List8
entity465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393416074385	0.0	1.2233393416074385	CATEGORY8: List8
noise3146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393316074386	0.0	1.2233393316074386	CATEGORY8: List8
noise9539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393216074384	0.0	1.2233393216074384	CATEGORY8: List8
noise15633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393116074385	0.0	1.2233393116074385	CATEGORY8: List8
noise16224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233393016074385	0.0	1.2233393016074385	CATEGORY8: List8
noise13854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392916074386	0.0	1.2233392916074386	CATEGORY8: List8
noise8832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392716074385	0.0	1.2233392716074385	CATEGORY8: List8
entity342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392616074386	0.0	1.2233392616074386	CATEGORY8: List8
noise8217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392516074384	0.0	1.2233392516074384	CATEGORY8: List8
noise14774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392416074385	0.0	1.2233392416074385	CATEGORY8: List8
noise4972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392316074385	0.0	1.2233392316074385	CATEGORY8: List8
noise15644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392216074386	0.0	1.2233392216074386	CATEGORY8: List8
noise3924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392116074384	0.0	1.2233392116074384	CATEGORY8: List8
noise6200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233392016074385	0.0	1.2233392016074385	CATEGORY8: List8
noise15752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233391916074385	0.0	1.2233391916074385	CATEGORY8: List8
noise17702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233391816074386	0.0	1.2233391816074386	CATEGORY8: List8
noise4180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233391416074384	0.0	1.2233391416074384	CATEGORY8: List8
noise14892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233391316074385	0.0	1.2233391316074385	CATEGORY8: List8
noise9185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233391216074385	0.0	1.2233391216074385	CATEGORY8: List8
noise15914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233391116074386	0.0	1.2233391116074386	CATEGORY8: List8
noise11362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233391016074384	0.0	1.2233391016074384	CATEGORY8: List8
noise4435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233390916074385	0.0	1.2233390916074385	CATEGORY8: List8
noise18585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233390816074385	0.0	1.2233390816074385	CATEGORY8: List8
entity355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233390716074386	0.0	1.2233390716074386	CATEGORY8: List8
noise6385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233390616074384	0.0	1.2233390616074384	CATEGORY8: List8
noise10675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233390316074384	0.0	1.2233390316074384	CATEGORY8: List8
noise9495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233390216074385	0.0	1.2233390216074385	CATEGORY8: List8
noise14924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233390016074386	0.0	1.2233390016074386	CATEGORY8: List8
noise13093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389916074384	0.0	1.2233389916074384	CATEGORY8: List8
noise18105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389816074385	0.0	1.2233389816074385	CATEGORY8: List8
noise1026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389616074384	0.0	1.2233389616074384	CATEGORY8: List8
noise18185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389516074384	0.0	1.2233389516074384	CATEGORY8: List8
entity209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389416074385	0.0	1.2233389416074385	CATEGORY8: List8
noise5402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389316074386	0.0	1.2233389316074386	CATEGORY8: List8
noise547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389216074384	0.0	1.2233389216074384	CATEGORY8: List8
noise261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389116074385	0.0	1.2233389116074385	CATEGORY8: List8
noise11277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233389016074385	0.0	1.2233389016074385	CATEGORY8: List8
noise14115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388816074384	0.0	1.2233388816074384	CATEGORY8: List8
noise14067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388716074385	0.0	1.2233388716074385	CATEGORY8: List8
entity999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388616074385	0.0	1.2233388616074385	CATEGORY8: List8
noise7261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388516074384	0.0	1.2233388516074384	CATEGORY8: List8
noise7362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388416074384	0.0	1.2233388416074384	CATEGORY8: List8
noise11620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388316074385	0.0	1.2233388316074385	CATEGORY8: List8
noise15000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388216074386	0.0	1.2233388216074386	CATEGORY8: List8
entity128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388116074384	0.0	1.2233388116074384	CATEGORY8: List8
noise12645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233388016074385	0.0	1.2233388016074385	CATEGORY8: List8
noise9447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233387916074385	0.0	1.2233387916074385	CATEGORY8: List8
noise11110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233387816074386	0.0	1.2233387816074386	CATEGORY8: List8
noise11175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233387516074385	0.0	1.2233387516074385	CATEGORY8: List8
noise2873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233387416074384	0.0	1.2233387416074384	CATEGORY8: List8
noise15829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233387216074385	0.0	1.2233387216074385	CATEGORY8: List8
noise14157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233387116074386	0.0	1.2233387116074386	CATEGORY8: List8
noise6431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233387016074384	0.0	1.2233387016074384	CATEGORY8: List8
noise6688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233386816074385	0.0	1.2233386816074385	CATEGORY8: List8
noise1382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233386616074384	0.0	1.2233386616074384	CATEGORY8: List8
noise1324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233386516074385	0.0	1.2233386516074385	CATEGORY8: List8
noise13216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233386416074385	0.0	1.2233386416074385	CATEGORY8: List8
noise11899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233386316074384	0.0	1.2233386316074384	CATEGORY8: List8
noise8167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233386216074384	0.0	1.2233386216074384	CATEGORY8: List8
noise6829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233386116074385	0.0	1.2233386116074385	CATEGORY8: List8
noise4091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233386016074386	0.0	1.2233386016074386	CATEGORY8: List8
noise15606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385916074384	0.0	1.2233385916074384	CATEGORY8: List8
noise9701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385816074385	0.0	1.2233385816074385	CATEGORY8: List8
noise18066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385716074385	0.0	1.2233385716074385	CATEGORY8: List8
noise7699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385616074386	0.0	1.2233385616074386	CATEGORY8: List8
noise14075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385416074385	0.0	1.2233385416074385	CATEGORY8: List8
noise12629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385316074386	0.0	1.2233385316074386	CATEGORY8: List8
noise8292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385216074384	0.0	1.2233385216074384	CATEGORY8: List8
noise16748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385116074385	0.0	1.2233385116074385	CATEGORY8: List8
noise597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233385016074385	0.0	1.2233385016074385	CATEGORY8: List8
noise12250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233384916074386	0.0	1.2233384916074386	CATEGORY8: List8
entity18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233384816074384	0.0	1.2233384816074384	CATEGORY8: List8
noise9027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233384616074385	0.0	1.2233384616074385	CATEGORY8: List8
noise17263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233384516074386	0.0	1.2233384516074386	CATEGORY8: List8
noise4424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233384416074384	0.0	1.2233384416074384	CATEGORY8: List8
noise4481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233384216074386	0.0	1.2233384216074386	CATEGORY8: List8
noise8371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233384116074384	0.0	1.2233384116074384	CATEGORY8: List8
noise17185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233384016074385	0.0	1.2233384016074385	CATEGORY8: List8
noise15125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383916074385	0.0	1.2233383916074385	CATEGORY8: List8
noise14015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383816074386	0.0	1.2233383816074386	CATEGORY8: List8
noise10093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383716074384	0.0	1.2233383716074384	CATEGORY8: List8
noise13793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383616074385	0.0	1.2233383616074385	CATEGORY8: List8
noise4694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383516074385	0.0	1.2233383516074385	CATEGORY8: List8
noise9054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383416074386	0.0	1.2233383416074386	CATEGORY8: List8
noise12423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383316074384	0.0	1.2233383316074384	CATEGORY8: List8
noise17967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383216074385	0.0	1.2233383216074385	CATEGORY8: List8
noise13284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383116074386	0.0	1.2233383116074386	CATEGORY8: List8
noise1127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233383016074384	0.0	1.2233383016074384	CATEGORY8: List8
noise7831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233382816074385	0.0	1.2233382816074385	CATEGORY8: List8
noise3301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233382716074386	0.0	1.2233382716074386	CATEGORY8: List8
noise11714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233382316074386	0.0	1.2233382316074386	CATEGORY8: List8
noise18290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233382216074384	0.0	1.2233382216074384	CATEGORY8: List8
noise7452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233382116074385	0.0	1.2233382116074385	CATEGORY8: List8
noise10069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233382016074386	0.0	1.2233382016074386	CATEGORY8: List8
noise9723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381916074384	0.0	1.2233381916074384	CATEGORY8: List8
noise17316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381816074385	0.0	1.2233381816074385	CATEGORY8: List8
entity369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381716074385	0.0	1.2233381716074385	CATEGORY8: List8
noise18538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381516074384	0.0	1.2233381516074384	CATEGORY8: List8
noise6034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381416074385	0.0	1.2233381416074385	CATEGORY8: List8
noise14717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381316074385	0.0	1.2233381316074385	CATEGORY8: List8
noise3985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381216074386	0.0	1.2233381216074386	CATEGORY8: List8
noise7465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381116074384	0.0	1.2233381116074384	CATEGORY8: List8
noise1359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233381016074385	0.0	1.2233381016074385	CATEGORY8: List8
noise8727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380916074386	0.0	1.2233380916074386	CATEGORY8: List8
noise6707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380816074384	0.0	1.2233380816074384	CATEGORY8: List8
noise3320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380716074385	0.0	1.2233380716074385	CATEGORY8: List8
noise9067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380616074385	0.0	1.2233380616074385	CATEGORY8: List8
noise18649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380416074384	0.0	1.2233380416074384	CATEGORY8: List8
noise207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380316074385	0.0	1.2233380316074385	CATEGORY8: List8
noise10194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380216074385	0.0	1.2233380216074385	CATEGORY8: List8
noise9910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380116074384	0.0	1.2233380116074384	CATEGORY8: List8
noise9752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233380016074384	0.0	1.2233380016074384	CATEGORY8: List8
noise1999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379916074385	0.0	1.2233379916074385	CATEGORY8: List8
entity517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379816074386	0.0	1.2233379816074386	CATEGORY8: List8
noise4057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379716074384	0.0	1.2233379716074384	CATEGORY8: List8
noise10182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379616074385	0.0	1.2233379616074385	CATEGORY8: List8
noise1743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379516074385	0.0	1.2233379516074385	CATEGORY8: List8
entity610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379416074386	0.0	1.2233379416074386	CATEGORY8: List8
noise12159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379316074384	0.0	1.2233379316074384	CATEGORY8: List8
noise995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379216074385	0.0	1.2233379216074385	CATEGORY8: List8
noise7116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379116074385	0.0	1.2233379116074385	CATEGORY8: List8
noise4478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233379016074384	0.0	1.2233379016074384	CATEGORY8: List8
noise12917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233378716074386	0.0	1.2233378716074386	CATEGORY8: List8
noise409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233378616074384	0.0	1.2233378616074384	CATEGORY8: List8
noise15573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233378516074385	0.0	1.2233378516074385	CATEGORY8: List8
noise7031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233378416074385	0.0	1.2233378416074385	CATEGORY8: List8
noise7678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233378316074386	0.0	1.2233378316074386	CATEGORY8: List8
noise8065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233378216074384	0.0	1.2233378216074384	CATEGORY8: List8
noise13939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233378116074385	0.0	1.2233378116074385	CATEGORY8: List8
noise2711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233377916074384	0.0	1.2233377916074384	CATEGORY8: List8
noise14300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233377716074385	0.0	1.2233377716074385	CATEGORY8: List8
noise3947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233377616074386	0.0	1.2233377616074386	CATEGORY8: List8
noise10027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233377416074385	0.0	1.2233377416074385	CATEGORY8: List8
noise9279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233377316074385	0.0	1.2233377316074385	CATEGORY8: List8
noise8255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233377216074386	0.0	1.2233377216074386	CATEGORY8: List8
noise5817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233377116074384	0.0	1.2233377116074384	CATEGORY8: List8
noise6710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2233377016074385	0.0	1.2233377016074385	CATEGORY8: List8
