gene	List1	List10	List2	List3	List4	List5	List6	List7	List8	List9	maic_score	contributors
noise354	1.3431566970833755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3431566970833755	CATEGORY1: List1
noise17988	1.3430016704622652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3430016704622652	CATEGORY1: List1
noise13441	1.342846684864404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.342846684864404	CATEGORY1: List1
noise13028	1.3427692073322723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3427692073322723	CATEGORY1: List1
noise8040	1.3426917399160758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3426917399160758	CATEGORY1: List1
noise18725	1.3425368352469678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3425368352469678	CATEGORY1: List1
noise1556	1.3424593979023223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3424593979023223	CATEGORY1: List1
entity949	1.3423819704901416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3423819704901416	CATEGORY1: List1
noise15079	1.3423045529650808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3423045529650808	CATEGORY1: List1
noise10470	1.3422271452820016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3422271452820016	CATEGORY1: List1
noise18898	1.3421497473959714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3421497473959714	CATEGORY1: List1
noise7006	1.3420723592622636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3420723592622636	CATEGORY1: List1
noise10227	1.341917612073927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.341917612073927	CATEGORY1: List1
noise6873	1.3418402529308608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3418402529308608	CATEGORY1: List1
noise9305	1.3417629033632417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3417629033632417	CATEGORY1: List1
noise14136	1.3416855633273537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3416855633273537	CATEGORY1: List1
noise6048	1.3416082327796817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3416082327796817	CATEGORY1: List1
noise17172	1.3415309116769079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3415309116769079	CATEGORY1: List1
noise9253	1.3413762976337753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3413762976337753	CATEGORY1: List1
noise11472	1.3412990046077675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3412990046077675	CATEGORY1: List1
noise544	1.3412217208553585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3412217208553585	CATEGORY1: List1
noise6123	1.3411444463342108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3411444463342108	CATEGORY1: List1
noise16568	1.3410671810021801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3410671810021801	CATEGORY1: List1
noise7973	1.3409899248173156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3409899248173156	CATEGORY1: List1
noise10618	1.3409126777378564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3409126777378564	CATEGORY1: List1
noise8382	1.3408354397222335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3408354397222335	CATEGORY1: List1
noise7227	1.3406809907171664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3406809907171664	CATEGORY1: List1
noise7837	1.3406037796455288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3406037796455288	CATEGORY1: List1
noise6911	1.3405265774733386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3405265774733386	CATEGORY1: List1
noise3001	1.340449384159967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.340449384159967	CATEGORY1: List1
noise18376	1.34037219966497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34037219966497	CATEGORY1: List1
noise7439	1.3402950239480886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3402950239480886	CATEGORY1: List1
entity580	1.3402178569692478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3402178569692478	CATEGORY1: List1
noise3434	1.3401406986885551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3401406986885551	CATEGORY1: List1
noise5102	1.3400635490663002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3400635490663002	CATEGORY1: List1
noise18179	1.3399092756391695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3399092756391695	CATEGORY1: List1
noise15930	1.3398321517557763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3398321517557763	CATEGORY1: List1
noise16812	1.3397550363737851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3397550363737851	CATEGORY1: List1
noise3395	1.339677929454384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.339677929454384	CATEGORY1: List1
noise8517	1.3396008309589378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3396008309589378	CATEGORY1: List1
noise12439	1.3395237408489886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3395237408489886	CATEGORY1: List1
noise4102	1.3393695856326246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3393695856326246	CATEGORY1: List1
noise9896	1.3392925204501676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3392925204501676	CATEGORY1: List1
noise13517	1.3392154635011218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3392154635011218	CATEGORY1: List1
noise15434	1.3391384147478984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3391384147478984	CATEGORY1: List1
noise13918	1.3389843416794232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3389843416794232	CATEGORY1: List1
noise14047	1.3389073172898491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3389073172898491	CATEGORY1: List1
noise6307	1.338830300947452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.338830300947452	CATEGORY1: List1
noise16348	1.3387532926154937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3387532926154937	CATEGORY1: List1
noise1525	1.3385992998367782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3385992998367782	CATEGORY1: List1
noise14736	1.33852231531738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33852231531738	CATEGORY1: List1
noise2473	1.338445338663137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.338445338663137	CATEGORY1: List1
noise861	1.3383683698381421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3383683698381421	CATEGORY1: List1
noise1012	1.338291408806652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.338291408806652	CATEGORY1: List1
noise9630	1.3382144555330866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3382144555330866	CATEGORY1: List1
noise15907	1.3381375099820279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3381375099820279	CATEGORY1: List1
noise15794	1.3380605721182202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3380605721182202	CATEGORY1: List1
noise16706	1.3379836419065683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3379836419065683	CATEGORY1: List1
noise3374	1.3379067193121372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3379067193121372	CATEGORY1: List1
noise15232	1.337829804300152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.337829804300152	CATEGORY1: List1
noise5674	1.3377528968359957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3377528968359957	CATEGORY1: List1
noise10604	1.33767599688521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33767599688521	CATEGORY1: List1
noise2653	1.3375991044134936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3375991044134936	CATEGORY1: List1
noise4957	1.3375222193867018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3375222193867018	CATEGORY1: List1
noise609	1.3374453417708458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3374453417708458	CATEGORY1: List1
noise5416	1.3373684715320922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3373684715320922	CATEGORY1: List1
noise15647	1.3372916086367619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3372916086367619	CATEGORY1: List1
noise14523	1.3371379047424221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3371379047424221	CATEGORY1: List1
noise18485	1.3370610636768205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3370610636768205	CATEGORY1: List1
noise12855	1.3369842298214565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3369842298214565	CATEGORY1: List1
noise15918	1.3369074031434123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3369074031434123	CATEGORY1: List1
entity890	1.336830583609921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.336830583609921	CATEGORY1: List1
noise1914	1.336753771188365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.336753771188365	CATEGORY1: List1
noise16321	1.3366769658462763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3366769658462763	CATEGORY1: List1
noise9728	1.336600167551334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.336600167551334	CATEGORY1: List1
noise18217	1.3365233762713657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3365233762713657	CATEGORY1: List1
noise7452	1.3364465919743453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3364465919743453	CATEGORY1: List1
noise11667	1.3363698146283933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3363698146283933	CATEGORY1: List1
noise12027	1.3362930442017757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3362930442017757	CATEGORY1: List1
noise12733	1.336216280662903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.336216280662903	CATEGORY1: List1
noise18375	1.336062774122756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.336062774122756	CATEGORY1: List1
noise7380	1.3359860310590215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3359860310590215	CATEGORY1: List1
noise6685	1.3359092947581108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3359092947581108	CATEGORY1: List1
noise15805	1.335832565189149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.335832565189149	CATEGORY1: List1
noise4932	1.3357558423214024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3357558423214024	CATEGORY1: List1
noise6611	1.3356791261242773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3356791261242773	CATEGORY1: List1
noise16098	1.3356024165673204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3356024165673204	CATEGORY1: List1
noise4778	1.3355257136202163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3355257136202163	CATEGORY1: List1
noise4880	1.335449017252789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.335449017252789	CATEGORY1: List1
noise5062	1.3353723274350002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3353723274350002	CATEGORY1: List1
noise18378	1.3352956441369481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3352956441369481	CATEGORY1: List1
noise9020	1.335218967328868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.335218967328868	CATEGORY1: List1
noise6138	1.3351422969811304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3351422969811304	CATEGORY1: List1
noise5780	1.3350656330642419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3350656330642419	CATEGORY1: List1
noise10431	1.3349889755488433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3349889755488433	CATEGORY1: List1
noise3151	1.3349123244057095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3349123244057095	CATEGORY1: List1
noise4114	1.3348356796057488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3348356796057488	CATEGORY1: List1
noise9005	1.3347590411200023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3347590411200023	CATEGORY1: List1
noise14002	1.3346824089196434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3346824089196434	CATEGORY1: List1
noise3923	1.3345291632604392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3345291632604392	CATEGORY1: List1
noise2036	1.3344525497445963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3344525497445963	CATEGORY1: List1
noise14234	1.3343759424001442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3343759424001442	CATEGORY1: List1
noise9064	1.3342993411989088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3342993411989088	CATEGORY1: List1
noise13032	1.334146157114031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.334146157114031	CATEGORY1: List1
noise8452	1.3340695741746804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3340695741746804	CATEGORY1: List1
noise16669	1.333992997267128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.333992997267128	CATEGORY1: List1
noise18997	1.3339164263638368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3339164263638368	CATEGORY1: List1
noise5475	1.333839861437395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.333839861437395	CATEGORY1: List1
noise5421	1.3337633024605162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3337633024605162	CATEGORY1: List1
noise5409	1.3336867494060385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3336867494060385	CATEGORY1: List1
noise3131	1.333610202246924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.333610202246924	CATEGORY1: List1
noise4899	1.3335336609562582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3335336609562582	CATEGORY1: List1
noise7754	1.3334571255072496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3334571255072496	CATEGORY1: List1
noise11432	1.333380595873229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.333380595873229	CATEGORY1: List1
noise1717	1.3333040720276488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333040720276488	CATEGORY1: List1
noise13604	1.3332275539440828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3332275539440828	CATEGORY1: List1
noise14280	1.3330745349578903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3330745349578903	CATEGORY1: List1
noise17860	1.3329215387056443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3329215387056443	CATEGORY1: List1
entity778	1.3328450490399577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3328450490399577	CATEGORY1: List1
noise8934	1.332615613576465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.332615613576465	CATEGORY1: List1
noise12050	1.332539146181568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.332539146181568	CATEGORY1: List1
noise11865	1.3324626842909677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3324626842909677	CATEGORY1: List1
noise10596	1.3323862278795346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3323862278795346	CATEGORY1: List1
noise17059	1.3323097769222547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3323097769222547	CATEGORY1: List1
noise2776	1.3321568912706667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3321568912706667	CATEGORY1: List1
noise17189	1.332080456526899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.332080456526899	CATEGORY1: List1
noise6768	1.332004027138364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.332004027138364	CATEGORY1: List1
noise12793	1.3319276030806124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3319276030806124	CATEGORY1: List1
noise15772	1.331851184329308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.331851184329308	CATEGORY1: List1
noise14487	1.3317747708602243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3317747708602243	CATEGORY1: List1
noise15428	1.3316219596723697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3316219596723697	CATEGORY1: List1
noise13155	1.3315455619056977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3315455619056977	CATEGORY1: List1
noise14061	1.3314691693254446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3314691693254446	CATEGORY1: List1
noise5663	1.331392781907932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.331392781907932	CATEGORY1: List1
noise9300	1.331316399629591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.331316399629591	CATEGORY1: List1
noise16477	1.3312400224669583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3312400224669583	CATEGORY1: List1
noise3323	1.3311636503966797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3311636503966797	CATEGORY1: List1
noise4199	1.3310872833955065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3310872833955065	CATEGORY1: List1
noise13729	1.3310109214402965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3310109214402965	CATEGORY1: List1
noise4052	1.330934564508013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.330934564508013	CATEGORY1: List1
noise11114	1.3307055236199299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3307055236199299	CATEGORY1: List1
noise5313	1.3306291865510822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3306291865510822	CATEGORY1: List1
noise4718	1.3305528543915461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3305528543915461	CATEGORY1: List1
noise6931	1.3304765271189083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3304765271189083	CATEGORY1: List1
noise18266	1.3304002047108587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3304002047108587	CATEGORY1: List1
noise5169	1.3303238871451888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3303238871451888	CATEGORY1: List1
noise2787	1.3302475743997912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3302475743997912	CATEGORY1: List1
noise7214	1.3301712664526595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3301712664526595	CATEGORY1: List1
noise9279	1.3300949632818881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3300949632818881	CATEGORY1: List1
noise16336	1.3300186648656713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3300186648656713	CATEGORY1: List1
noise11799	1.3299423711823026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3299423711823026	CATEGORY1: List1
noise10681	1.329866082210175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.329866082210175	CATEGORY1: List1
noise14777	1.32978979792778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32978979792778	CATEGORY1: List1
noise16857	1.3296372433466441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3296372433466441	CATEGORY1: List1
noise8432	1.3295609730053755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3295609730053755	CATEGORY1: List1
noise7197	1.3294847072687828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3294847072687828	CATEGORY1: List1
noise14741	1.3293321895256334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3293321895256334	CATEGORY1: List1
noise5830	1.32925593747732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32925593747732	CATEGORY1: List1
noise2815	1.329179689950169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.329179689950169	CATEGORY1: List1
noise274	1.3291034469235394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3291034469235394	CATEGORY1: List1
noise14879	1.3290272083768846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3290272083768846	CATEGORY1: List1
noise15950	1.3289509742897518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3289509742897518	CATEGORY1: List1
noise13392	1.3288747446417821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3288747446417821	CATEGORY1: List1
noise10665	1.3287985194127088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3287985194127088	CATEGORY1: List1
noise131	1.3287222985823584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3287222985823584	CATEGORY1: List1
noise8309	1.3285698700375896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3285698700375896	CATEGORY1: List1
noise5765	1.3284936622832828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3284936622832828	CATEGORY1: List1
noise18511	1.32841745884792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32841745884792	CATEGORY1: List1
noise15753	1.3283412597117839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3283412597117839	CATEGORY1: List1
noise1693	1.3282650648552468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3282650648552468	CATEGORY1: List1
noise9607	1.3281888742587706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3281888742587706	CATEGORY1: List1
noise14405	1.328112687902907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.328112687902907	CATEGORY1: List1
noise8329	1.3280365057682961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3280365057682961	CATEGORY1: List1
noise11759	1.327960327835666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.327960327835666	CATEGORY1: List1
noise643	1.3278841540858333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3278841540858333	CATEGORY1: List1
noise14273	1.3278079844997022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3278079844997022	CATEGORY1: List1
noise2092	1.3277318190582634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3277318190582634	CATEGORY1: List1
noise2055	1.3276556577425955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3276556577425955	CATEGORY1: List1
noise17436	1.3275795005338626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3275795005338626	CATEGORY1: List1
noise6789	1.3275033474133153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3275033474133153	CATEGORY1: List1
noise12003	1.3274271983622892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3274271983622892	CATEGORY1: List1
noise10699	1.3273510533622057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3273510533622057	CATEGORY1: List1
noise16203	1.3272749123945706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3272749123945706	CATEGORY1: List1
noise1594	1.3271987754409746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3271987754409746	CATEGORY1: List1
noise8469	1.327122642483092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.327122642483092	CATEGORY1: List1
noise13232	1.327046513502681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.327046513502681	CATEGORY1: List1
noise12608	1.3269703884815829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3269703884815829	CATEGORY1: List1
noise8790	1.3268942674017223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3268942674017223	CATEGORY1: List1
noise5992	1.3268181502451057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3268181502451057	CATEGORY1: List1
noise1346	1.3267420369938223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3267420369938223	CATEGORY1: List1
noise2471	1.3266659276300428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3266659276300428	CATEGORY1: List1
noise15049	1.326589822136019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.326589822136019	CATEGORY1: List1
noise2943	1.3265137204940847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3265137204940847	CATEGORY1: List1
noise16264	1.3264376226866534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3264376226866534	CATEGORY1: List1
noise1812	1.3263615286962194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3263615286962194	CATEGORY1: List1
noise562	1.3262854385053564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3262854385053564	CATEGORY1: List1
noise3445	1.3262093520967182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3262093520967182	CATEGORY1: List1
noise11126	1.3261332694530377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3261332694530377	CATEGORY1: List1
noise14577	1.3260571905571263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3260571905571263	CATEGORY1: List1
noise18703	1.3259811153918741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3259811153918741	CATEGORY1: List1
